PEILDATUM_LEERLINGEN;PRIKDATUM_SCORES;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;LEERJAAR_8;ONTHEFFING_REDEN_ND;CET_AANTAL;CET_GEM;IEP_AANTAL;IEP_GEM;ROUTE8_AANTAL;ROUTE8_GEM;DREMPEL_AANTAL;DREMPEL_GEM;aantal;@2toets;N_DLN_2015;N_AFN_2015;TOETS_2015;SCORE_2015;TOETS_2_2015;SCORE_2_2015;Weeg_t_1;Weeg_t_2;TOETS_2014;N_AFN_2014;N_DLN_2014;N_DLN_2014_rw;SCORE_2014;SCORE_2014_rw;TOETS_2013;N_AFN_2013;N_DLN_2013;N_DLN_2013_rw;SCORE_2013;SCORE_2013_rw;middenopleiding;hogeopleiding;inkomen;leefbaar;gew03;gew12;noat;uitslagtoets2014;uitslagtoets2014taal;uitslagtoets2014reken;uitslagtoets2014tot;uitslagtoets2013;uitslagtoets2013taal;uitslagtoets2013reken;uitslagtoets2013tot;uitslagtoets2015;auitslagtoets2015;buitslagtoets2015;tellerdeelname;noemerdeelname;deelnaamper;meantoets;waretoets;PRE_1;RES_1;cijfer;check;warecijfer;quasicito;verwachtecito
20141001;20150918;02ZG;00;OBS De Steenuil;7221BH;STEENDEREN;1876;Bronckhorst;Gelderland;Bo;Openbaar;41371;6;0;4;.;0;.;0;.;0;.;0;Nee;4;4;Cito;#LEEG!;;#LEEG!;#LEEG!;#LEEG!;cito;7;7;0;532,4;#LEEG!;cito;6;6;0;527,7;#LEEG!;37,000000000000000;16,0000000000000000;35200,000000000000;21,3025838461538000;15,3846153846154000;20,5128205128205000;#LEEG!;-0,246;#LEEG!;#LEEG!;#LEEG!;-1,405;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;5,667;5,667;100,000;-0,826;-0,826;#LEEG!;#LEEG!;#LEEG!;;;530,6726192;#LEEG!
20141001;20150918;03CU;00;OBS De Meander;6665AX;DRIEL;1734;Overbetuwe;Gelderland;Bo;Openbaar;41530;10;0;10;532.5;0;.;0;.;0;.;1;Nee;10;10;Cito;532,5;;#LEEG!;#LEEG!;#LEEG!;cito;7;7;0;531,2;#LEEG!;cito;6;6;0;533,6;#LEEG!;31,403508771929800;15,2807017543860000;36500,000000000000;17,1192396491228000;10,5263157894737000;0,0000000000000000;#LEEG!;-0,528;#LEEG!;#LEEG!;#LEEG!;-0,005;#LEEG!;#LEEG!;#LEEG!;-0,375;#LEEG!;#LEEG!;7,667;7,667;100,000;-0,303;-0,303;#LEEG!;#LEEG!;#LEEG!;;;532,7922598;#LEEG!
20141001;20150918;03DJ;00;Basisschool Vlieland;8899AP;VLIELAND;96;Vlieland;Friesland;Bo;Openbaar;10928;12;0;0;.;0;.;0;.;0;.;0;Nee;0;0;Cito;#LEEG!;;#LEEG!;#LEEG!;#LEEG!;cito;12;12;0;537,4;#LEEG!;cito;7;7;0;534,2;#LEEG!;#LEEG!;#LEEG!;30600,000000000000;30,8820300000000000;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,926;#LEEG!;#LEEG!;#LEEG!;0,137;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;6,333;6,333;100,000;0,531;0,531;#LEEG!;#LEEG!;#LEEG!;;;536,1726996;#LEEG!
20141001;20150918;03FQ;00;OBS De Holm;9956PN;DEN ANDEL;53;Winsum;Groningen;Bo;Openbaar;13683;9;0;9;541.2;0;.;0;.;0;.;1;Nee;9;9;Cito;541,2;;#LEEG!;#LEEG!;#LEEG!;cito;3;3;0;#LEEG!;#LEEG!;cito;8;8;0;534,7;#LEEG!;36,000000000000000;18,0000000000000000;28546,341463414600;5,3497885365853700;14,2857142857143000;0,0000000000000000;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;0,255;#LEEG!;#LEEG!;#LEEG!;1,772;#LEEG!;#LEEG!;6,667;6,667;100,000;1,014;1,014;#LEEG!;#LEEG!;#LEEG!;;;538,1271804;#LEEG!
20141001;20150918;03QE;00;Basisschool De Klimboom;5866AV;SWOLGEN;1507;Horst aan de Maas;Limburg;Bo;Rooms-Katholiek;47920;17;0;17;540.1;0;.;0;.;0;.;1;Nee;17;17;Cito;540,1;;#LEEG!;#LEEG!;#LEEG!;cito;17;17;0;538,4;#LEEG!;cito;21;22;0;531,6;#LEEG!;#LEEG!;#LEEG!;36100,000000000000;13,0788600000000000;3,0303030303030300;0,0000000000000000;4,3478260869565200;1,160;#LEEG!;#LEEG!;#LEEG!;-0,480;#LEEG!;#LEEG!;#LEEG!;1,500;#LEEG!;#LEEG!;18,667;18,333;100,000;0,727;0,727;#LEEG!;#LEEG!;#LEEG!;;;536,9654047;#LEEG!
20141001;20150918;03VV;00;Sint Joseph-School;1754JJ;BURGERBRUG;441;Schagen;Noord-Holland;Bo;Rooms-Katholiek;55238;9;0;9;535.7;0;.;0;.;0;.;1;Nee;9;9;Cito;535,7;;#LEEG!;#LEEG!;#LEEG!;cito;5;5;0;529,2;#LEEG!;cito;6;6;0;532,0;#LEEG!;#LEEG!;#LEEG!;34868,965517241400;25,5346231034483000;0,0000000000000000;0,0000000000000000;8,0000000000000000;-0,997;#LEEG!;#LEEG!;#LEEG!;-0,385;#LEEG!;#LEEG!;#LEEG!;0,415;#LEEG!;#LEEG!;6,667;6,667;100,000;-0,322;-0,322;#LEEG!;#LEEG!;#LEEG!;;;532,7126843;#LEEG!
20141001;20150918;03WZ;00;De Kleurencirkel;6651GP;DRUTEN;225;Druten;Gelderland;Bo;Protestants-Christelijk;41340;13;0;12;532.7;0;.;0;.;0;.;1;Nee;12;12;Cito;532,7;;#LEEG!;#LEEG!;#LEEG!;cito;25;24;0;524,6;#LEEG!;cito;27;36;0;522,6;#LEEG!;35,677083333333300;14,3229166666667000;34326,041666666700;10,3364957291667000;28,1250000000000000;18,7500000000000000;#LEEG!;-2,075;#LEEG!;#LEEG!;#LEEG!;-2,615;#LEEG!;#LEEG!;#LEEG!;-0,325;#LEEG!;#LEEG!;24,000;21,333;100,000;-1,672;-1,672;#LEEG!;#LEEG!;#LEEG!;;;527,2433766;#LEEG!
20141001;20150918;03ZX;00;Chr Basissch De Finne;8761PB;FERWOUDE;1900;S∑dwest-Frysl‘n;Friesland;Bo;Protestants-Christelijk;42604;3;0;3;.;0;.;0;.;0;.;0;Nee;3;3;Cito;#LEEG!;;#LEEG!;#LEEG!;#LEEG!;cito;4;4;0;#LEEG!;#LEEG!;cito;7;6;0;535,1;#LEEG!;#LEEG!;#LEEG!;#LEEG!;22,4439365217391000;0,0000000000000000;0,0000000000000000;0,0000000000000000;#LEEG!;#LEEG!;#LEEG!;#LEEG!;0,350;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;4,333;4,667;92,857;0,350;0,150;#LEEG!;#LEEG!;#LEEG!;;;535,4388959;#LEEG!
20141001;20150918;04GY;00;Bs Giessen Oudekerk;3381KR;GIESSENBURG;689;Giessenlanden;Zuid-Holland;Bo;Openbaar;41638;4;0;4;.;0;.;0;.;0;.;0;Nee;4;4;Cito;#LEEG!;;#LEEG!;#LEEG!;#LEEG!;cito;22;20;0;538,5;#LEEG!;cito;13;12;0;538,7;#LEEG!;36,000000000000000;15,0000000000000000;45000,000000000000;28,5032700000000000;5,2631578947368400;0,0000000000000000;#LEEG!;1,184;#LEEG!;#LEEG!;#LEEG!;1,204;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;12,000;13,000;92,308;1,194;0,979;#LEEG!;#LEEG!;#LEEG!;;;538,8583708;#LEEG!
20141001;20150918;04IR;00;Chr Basissch D Wegwijzer;9293LS;KOLLUMERPOMP;79;Kollumerland en Nieuwkruisland;Friesland;Bo;Protestants-Christelijk;40635;5;0;5;528.7;0;.;0;.;0;.;1;Nee;5;5;Cito;528,7;;#LEEG!;#LEEG!;#LEEG!;cito;2;2;0;#LEEG!;#LEEG!;cito;3;3;0;#LEEG!;#LEEG!;#LEEG!;#LEEG!;31900,000000000000;1,6425880000000000;6,6666666666666700;4,4444444444444400;0,0000000000000000;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;-1,312;#LEEG!;#LEEG!;3,333;3,333;100,000;-1,312;-1,312;#LEEG!;#LEEG!;#LEEG!;;;528,7;#LEEG!
20141001;20150918;04IT;00;Chr Basissch D Tarissing;9294KN;OUDWOUDE;79;Kollumerland en Nieuwkruisland;Friesland;Bo;Protestants-Christelijk;40635;9;0;9;538.1;0;.;0;.;0;.;1;Nee;9;9;Cito;538,1;;#LEEG!;#LEEG!;#LEEG!;cito;4;4;0;#LEEG!;#LEEG!;cito;9;9;0;530,7;#LEEG!;#LEEG!;#LEEG!;34100,000000000000;14,7034900000000000;5,6338028169014100;0,0000000000000000;0,0000000000000000;#LEEG!;#LEEG!;#LEEG!;#LEEG!;-0,693;#LEEG!;#LEEG!;#LEEG!;1,007;#LEEG!;#LEEG!;7,333;7,333;100,000;0,157;0,157;#LEEG!;#LEEG!;#LEEG!;;;534,6545049;#LEEG!
20141001;20150918;04IZ;00;Chr Basissch D Earnewjuk;8835XT;EASTERLITTENS;140;Littenseradiel;Friesland;Bo;Protestants-Christelijk;42604;8;0;8;529.9;0;.;0;.;0;.;1;Nee;8;8;Cito;529,9;;#LEEG!;#LEEG!;#LEEG!;cito;6;7;0;534,4;#LEEG!;cito;3;3;0;#LEEG!;#LEEG!;#LEEG!;#LEEG!;35500,000000000000;13,9964400000000000;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,223;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;-1,016;#LEEG!;#LEEG!;6,000;5,667;100,000;-0,397;-0,397;#LEEG!;#LEEG!;#LEEG!;;;532,4104141;#LEEG!
20141001;20150918;04JG;00;Chr BS de Flieterpen;9175GH;REITSUM;1722;Ferwerderadiel;Friesland;Bo;Protestants-Christelijk;40789;7;0;7;535.7;0;.;0;.;0;.;1;Nee;7;7;Cito;535,7;;#LEEG!;#LEEG!;#LEEG!;cito;6;6;0;538,7;#LEEG!;cito;5;5;0;536,5;#LEEG!;#LEEG!;#LEEG!;31400,000000000000;9,2495900000000000;2,5000000000000000;0,0000000000000000;0,0000000000000000;1,231;#LEEG!;#LEEG!;#LEEG!;0,682;#LEEG!;#LEEG!;#LEEG!;0,415;#LEEG!;#LEEG!;6,000;6,000;100,000;0,776;0,776;#LEEG!;#LEEG!;#LEEG!;;;537,1639524;#LEEG!
20141001;20150918;04JU;00;De Tarissing;9289JB;DROGEHAM;59;Achtkarspelen;Friesland;Bo;Protestants-Christelijk;41005;26;0;26;531.7;0;.;0;.;0;.;1;Nee;26;26;Cito;531,7;;#LEEG!;#LEEG!;#LEEG!;cito;25;26;0;533,4;#LEEG!;cito;26;26;0;534,2;#LEEG!;#LEEG!;#LEEG!;30294,478527607400;8,6864813496932500;2,4539877300613500;0,0000000000000000;0,0000000000000000;-0,012;#LEEG!;#LEEG!;#LEEG!;0,137;#LEEG!;#LEEG!;#LEEG!;-0,572;#LEEG!;#LEEG!;26,000;25,667;100,000;-0,149;-0,149;#LEEG!;#LEEG!;#LEEG!;;;533,4147423;#LEEG!
20141001;20150918;04KA;00;Chr Nat Sch De Reinboge;9014CK;TERSOAL;1900;S∑dwest-Frysl‘n;Friesland;Bo;Protestants-Christelijk;41419;3;0;3;.;0;.;0;.;0;.;0;Nee;3;3;Cito;#LEEG!;;#LEEG!;#LEEG!;#LEEG!;cito;11;10;0;531,2;#LEEG!;cito;7;7;0;535,9;#LEEG!;#LEEG!;#LEEG!;32609,677419354800;30,5419150000000000;0,0000000000000000;0,0000000000000000;0,0000000000000000;-0,528;#LEEG!;#LEEG!;#LEEG!;0,540;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;6,667;7,000;95,238;0,006;-0,127;#LEEG!;#LEEG!;#LEEG!;;;534,0439282;#LEEG!
20141001;20150918;04KT;00;Ploos van Amstel Skoalle;9151KN;HOLWERD;58;Dongeradeel;Friesland;Bo;Protestants-Christelijk;40788;12;0;12;538.2;0;.;0;.;0;.;1;Nee;12;12;Cito;538,2;;#LEEG!;#LEEG!;#LEEG!;cito;6;6;0;532,5;#LEEG!;cito;12;12;0;537,7;#LEEG!;#LEEG!;#LEEG!;28300,000000000000;-2,2975400000000000;8,7500000000000000;0,0000000000000000;0,0000000000000000;-0,223;#LEEG!;#LEEG!;#LEEG!;0,967;#LEEG!;#LEEG!;#LEEG!;1,032;#LEEG!;#LEEG!;10,000;10,000;100,000;0,592;0,592;#LEEG!;#LEEG!;#LEEG!;;;536,4178818;#LEEG!
20141001;20150918;04LR;00;De Griffel;9134NX;LIOESSENS;58;Dongeradeel;Friesland;Bo;Protestants-Christelijk;30330;6;0;6;540.2;0;.;0;.;0;.;1;Nee;6;6;Cito;540,2;;#LEEG!;#LEEG!;#LEEG!;cito;9;9;0;533,9;#LEEG!;cito;5;5;0;536,4;#LEEG!;#LEEG!;#LEEG!;30350,000000000000;6,2324836666666700;28,3333333333333000;1,6666666666666700;0,0000000000000000;0,105;#LEEG!;#LEEG!;#LEEG!;0,659;#LEEG!;#LEEG!;#LEEG!;1,525;#LEEG!;#LEEG!;6,667;6,667;100,000;0,763;0,763;#LEEG!;#LEEG!;#LEEG!;;;537,1114389;#LEEG!
20141001;20150918;04NG;00;Chr Sch Zwingelspaan;4793SC;FIJNAART;1709;Moerdijk;Noord-Brabant;Bo;Protestants-Christelijk;41782;3;0;3;.;0;.;0;.;0;.;0;Nee;3;3;Cito;#LEEG!;;#LEEG!;#LEEG!;#LEEG!;cito;3;3;0;#LEEG!;#LEEG!;cito;2;2;0;#LEEG!;#LEEG!;36,785714285714300;11,9642857142857000;36071,428571428600;20,6037800000000000;0,0000000000000000;10,7142857142857000;14,2857142857143000;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;2,667;2,667;100,000;#LEEG!;#LEEG!;0,16184;#LEEG!;#LEEG!;;;#LEEG!;534,6749292
20141001;20150918;04NI;00;Chr Bs De Oerdracht;8759LJ;EXMORRA;1900;S∑dwest-Frysl‘n;Friesland;Bo;Protestants-Christelijk;42604;8;2;6;535.2;0;.;0;.;0;.;1;Nee;6;6;Cito;535,2;;#LEEG!;#LEEG!;#LEEG!;cito;8;9;0;534,2;#LEEG!;cito;12;10;0;532,7;#LEEG!;#LEEG!;#LEEG!;33300,000000000000;27,7986893478261000;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,176;#LEEG!;#LEEG!;#LEEG!;-0,219;#LEEG!;#LEEG!;#LEEG!;0,291;#LEEG!;#LEEG!;8,333;8,667;96,154;0,083;-0,025;#LEEG!;#LEEG!;#LEEG!;;;534,3541516;#LEEG!
20141001;20150918;04OJ;00;Pr Maurits Basisschool;2651GS;BERKEL EN RODENRIJS;1621;Lansingerland;Zuid-Holland;Bo;Protestants-Christelijk;41487;9;0;0;.;0;.;0;.;0;.;0;Nee;0;0;Cito;#LEEG!;;#LEEG!;#LEEG!;#LEEG!;cito;14;14;0;530,2;#LEEG!;cito;11;11;0;532,6;#LEEG!;32,780487804878000;21,1829268292683000;42500,000000000000;24,6222747560976000;3,6585365853658500;17,0731707317073000;#LEEG!;-0,762;#LEEG!;#LEEG!;#LEEG!;-0,243;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;8,333;8,333;100,000;-0,502;-0,502;#LEEG!;#LEEG!;#LEEG!;;;531,9825743;#LEEG!
20141001;20150918;04PG;00;Kon Wilhelmina-School;2805BW;GOUDA;513;Gouda;Zuid-Holland;Bo;Protestants-Christelijk;41194;19;0;19;531;0;.;0;.;0;.;1;Nee;19;19;Cito;531,0;;#LEEG!;#LEEG!;#LEEG!;cito;19;19;0;535,2;#LEEG!;cito;7;7;0;529,7;#LEEG!;31,793548387096800;20,2838709677419000;34508,387096774200;2,3372896774193500;3,8709677419354800;7,0967741935483900;#LEEG!;0,410;#LEEG!;#LEEG!;#LEEG!;-0,931;#LEEG!;#LEEG!;#LEEG!;-0,745;#LEEG!;#LEEG!;15,000;15,000;100,000;-0,422;-0,422;#LEEG!;#LEEG!;#LEEG!;;;532,3095782;#LEEG!
20141001;20150918;04QJ;00;Chr Basissch De Gearrin;8773KN;FOLSGARE;1900;S∑dwest-Frysl‘n;Friesland;Bo;Protestants-Christelijk;42545;6;0;6;537.7;0;.;0;.;0;.;1;Nee;6;6;Cito;537,7;;#LEEG!;#LEEG!;#LEEG!;cito;5;5;0;542,2;#LEEG!;cito;8;8;0;534,9;#LEEG!;#LEEG!;#LEEG!;37261,538461538500;17,4892138461538000;3,8461538461538500;0,0000000000000000;0,0000000000000000;2,051;#LEEG!;#LEEG!;#LEEG!;0,303;#LEEG!;#LEEG!;#LEEG!;0,908;#LEEG!;#LEEG!;6,333;6,333;100,000;1,087;1,087;#LEEG!;#LEEG!;#LEEG!;;;538,4265808;#LEEG!
20141001;20150918;04QZ;00;Ds Deeleman-School;6127BC;GREVENBICHT;1883;Sittard-Geleen;Limburg;Bo;Protestants-Christelijk;83280;10;0;10;536.2;0;.;0;.;0;.;1;Nee;10;10;Cito;536,2;;#LEEG!;#LEEG!;#LEEG!;cito;13;14;0;538,0;#LEEG!;cito;15;15;0;537,7;#LEEG!;35,632653061224500;16,8367346938776000;34722,222222222200;22,7808850793651000;1,5873015873015900;3,1746031746031700;#LEEG!;1,067;#LEEG!;#LEEG!;#LEEG!;0,967;#LEEG!;#LEEG!;#LEEG!;0,538;#LEEG!;#LEEG!;13,000;12,667;100,000;0,857;0,857;#LEEG!;#LEEG!;#LEEG!;;;537,4934191;#LEEG!
20141001;20150918;04SX;00;Chr Basissch Dubel Ien;9265LV;SUWALD;737;Tytsjerksteradiel;Friesland;Bo;Protestants-Christelijk;40648;14;0;14;532.6;0;.;0;.;0;.;1;Nee;14;14;Cito;532,6;;#LEEG!;#LEEG!;#LEEG!;cito;10;10;0;533,2;#LEEG!;cito;11;11;0;540,4;#LEEG!;#LEEG!;#LEEG!;38800,000000000000;13,7711200000000000;0,0000000000000000;0,0000000000000000;0,0000000000000000;-0,059;#LEEG!;#LEEG!;#LEEG!;1,607;#LEEG!;#LEEG!;#LEEG!;-0,350;#LEEG!;#LEEG!;11,667;11,667;100,000;0,399;0,399;#LEEG!;#LEEG!;#LEEG!;;;535,6381541;#LEEG!
20141001;20150918;04TC;00;De Zaaier;3366BD;WIJNGAARDEN ZH;1927;Molenwaard;Zuid-Holland;Bo;Protestants-Christelijk;41848;10;0;10;540.7;0;.;0;.;0;.;1;Nee;10;10;Cito;540,7;;#LEEG!;#LEEG!;#LEEG!;cito;10;10;0;535,4;#LEEG!;cito;12;11;0;535,1;#LEEG!;#LEEG!;#LEEG!;44286,486486486500;27,7309809459459000;16,2162162162162000;0,0000000000000000;0,0000000000000000;0,457;#LEEG!;#LEEG!;#LEEG!;0,350;#LEEG!;#LEEG!;#LEEG!;1,648;#LEEG!;#LEEG!;10,333;10,667;96,875;0,819;0,731;#LEEG!;#LEEG!;#LEEG!;;;537,3366724;#LEEG!
20141001;20150918;04TG;00;C.B.S. DRIJBER;9419TM;DRIJBER;1731;Midden-Drenthe;Drenthe;Bo;Protestants-Christelijk;32073;4;0;0;.;0;.;0;.;0;.;0;Nee;0;0;Cito;#LEEG!;;#LEEG!;#LEEG!;#LEEG!;cito;7;7;0;537,7;#LEEG!;cito;5;5;0;533,5;#LEEG!;#LEEG!;#LEEG!;31371,052631578900;24,2494031578947000;0,0000000000000000;0,0000000000000000;5,4054054054054100;0,996;#LEEG!;#LEEG!;#LEEG!;-0,029;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;4,000;4,000;100,000;0,484;0,484;#LEEG!;#LEEG!;#LEEG!;;;535,9787754;#LEEG!
20141001;20150918;04TI;00;Basissch St Hubertus;6191PD;BEEK LB;888;Beek;Limburg;Bo;Rooms-Katholiek;83280;15;0;15;531.1;0;.;0;.;0;.;1;Nee;15;15;Cito;531,1;;#LEEG!;#LEEG!;#LEEG!;cito;8;8;0;536,6;#LEEG!;cito;15;15;0;538,2;#LEEG!;35,827956989247300;17,9784946236559000;34782,795698924700;18,3636320430108000;5,3763440860215100;1,0752688172043000;#LEEG!;0,738;#LEEG!;#LEEG!;#LEEG!;1,086;#LEEG!;#LEEG!;#LEEG!;-0,720;#LEEG!;#LEEG!;12,667;12,667;100,000;0,368;0,368;#LEEG!;#LEEG!;#LEEG!;;;535,510172;#LEEG!
20141001;20150918;04TY;00;Prot. Chr. Basissch Rehoboth;7863PD;GEES;109;Coevorden;Drenthe;Bo;Protestants-Christelijk;41052;7;0;7;539.4;0;.;0;.;0;.;1;Nee;7;7;Cito;539,4;;#LEEG!;#LEEG!;#LEEG!;cito;5;5;0;531,2;#LEEG!;cito;#LEEG!;10;0;532,2;#LEEG!;#LEEG!;#LEEG!;40224,000000000000;20,7196776000000000;0,0000000000000000;0,0000000000000000;#LEEG!;-0,528;#LEEG!;#LEEG!;#LEEG!;-0,338;#LEEG!;#LEEG!;#LEEG!;1,328;#LEEG!;#LEEG!;7,333;6,000;100,000;0,154;0,154;#LEEG!;#LEEG!;#LEEG!;;;534,6436355;#LEEG!
20141001;20150918;04UP;00;Basisschool De Akker;7221AB;STEENDEREN;1876;Bronckhorst;Gelderland;Bo;Protestants-Christelijk;41011;10;0;9;532;0;.;0;.;1;.;1;Nee;9;9;Cito;532,0;;#LEEG!;#LEEG!;#LEEG!;cito;9;9;0;534,9;#LEEG!;cito;13;13;0;534,7;#LEEG!;36,927272727272700;15,6909090909091000;34898,181818181800;20,7666229824561000;8,7719298245614000;5,2631578947368400;#LEEG!;0,340;#LEEG!;#LEEG!;#LEEG!;0,255;#LEEG!;#LEEG!;#LEEG!;-0,498;#LEEG!;#LEEG!;10,333;10,333;100,000;0,032;0,032;#LEEG!;#LEEG!;#LEEG!;;;534,1501118;#LEEG!
20141001;20150918;04UY;00;Basissch De Kleine Kern;6629AX;APPELTERN;668;West Maas en Waal;Gelderland;Bo;Rooms-Katholiek;41340;8;0;8;521.1;0;.;0;.;0;.;1;Nee;8;8;Cito;521,1;;#LEEG!;#LEEG!;#LEEG!;cito;6;6;0;533,7;#LEEG!;cito;6;6;0;530,5;#LEEG!;36,000000000000000;15,0000000000000000;41966,666666666700;21,9551615686275000;7,8431372549019600;3,9215686274509800;#LEEG!;0,058;#LEEG!;#LEEG!;#LEEG!;-0,741;#LEEG!;#LEEG!;#LEEG!;-3,188;#LEEG!;#LEEG!;6,667;6,667;100,000;-1,290;-1,290;#LEEG!;#LEEG!;#LEEG!;;;528,7907884;#LEEG!
20141001;20150918;04VG;00;Chr Basisschool Anjewier;8458BE;TJALLEBERD;74;Heerenveen;Friesland;Bo;Protestants-Christelijk;41282;11;0;10;531.6;0;.;0;.;0;.;1;Nee;10;10;Cito;531,6;;#LEEG!;#LEEG!;#LEEG!;cito;13;13;0;532,7;#LEEG!;cito;14;14;0;534,9;#LEEG!;#LEEG!;#LEEG!;37003,191489361700;21,2451700000000000;2,1276595744680900;0,0000000000000000;2,0202020202020200;-0,176;#LEEG!;#LEEG!;#LEEG!;0,303;#LEEG!;#LEEG!;#LEEG!;-0,597;#LEEG!;#LEEG!;12,333;12,333;100,000;-0,157;-0,157;#LEEG!;#LEEG!;#LEEG!;;;533,3839861;#LEEG!
20141001;20150918;04VL;00;Chr Basissch d'n Akker;4414AL;WAARDE;703;Reimerswaal;Zeeland;Bo;Reformatorisch;45774;16;1;15;536.5;0;.;0;.;0;.;1;Nee;15;15;Cito;536,5;;#LEEG!;#LEEG!;#LEEG!;cito;16;15;0;539,1;#LEEG!;cito;14;14;0;534,4;#LEEG!;#LEEG!;#LEEG!;37800,000000000000;22,3233400000000000;18,9189189189189000;0,0000000000000000;0,0000000000000000;1,325;#LEEG!;#LEEG!;#LEEG!;0,184;#LEEG!;#LEEG!;#LEEG!;0,612;#LEEG!;#LEEG!;14,667;15,000;97,778;0,707;0,645;#LEEG!;#LEEG!;#LEEG!;;;536,8843884;#LEEG!
20141001;20150918;04ZZ;00;Maria-School;8309AC;TOLLEBEEK;171;Noordoostpolder;Flevoland;Bo;Rooms-Katholiek;40662;7;0;7;542;0;.;0;.;0;.;1;Nee;7;7;Cito;542,0;;#LEEG!;#LEEG!;#LEEG!;cito;5;5;0;543,4;#LEEG!;cito;7;7;0;542,2;#LEEG!;36,500000000000000;12,6666666666667000;37357,142857142900;17,4583369387755000;0,0000000000000000;0,0000000000000000;#LEEG!;2,333;#LEEG!;#LEEG!;#LEEG!;2,034;#LEEG!;#LEEG!;#LEEG!;1,969;#LEEG!;#LEEG!;6,333;6,333;100,000;2,112;2,112;#LEEG!;#LEEG!;#LEEG!;;;542,5792866;#LEEG!
20141001;20150918;05BF;00;St. Willibrordus;2158MC;BUITENKAAG;394;Haarlemmermeer;Noord-Holland;Bo;Rooms-Katholiek;42683;8;0;8;544.2;0;.;0;.;0;.;1;Nee;8;8;Cito;544,2;;#LEEG!;#LEEG!;#LEEG!;cito;12;10;0;540,2;#LEEG!;cito;5;5;0;534,5;#LEEG!;#LEEG!;#LEEG!;42300,000000000000;23,2309730769231000;0,0000000000000000;3,8461538461538500;0,0000000000000000;1,582;#LEEG!;#LEEG!;#LEEG!;0,208;#LEEG!;#LEEG!;#LEEG!;2,512;#LEEG!;#LEEG!;7,667;8,333;92,000;1,434;1,210;#LEEG!;#LEEG!;#LEEG!;;;539,8315404;#LEEG!
20141001;20150918;05KS;00;Chr Basisschool De Bark;7872PL;VALTHE;1681;Borger-Odoorn;Drenthe;Bo;Protestants-Christelijk;41551;4;0;4;.;0;.;0;.;0;.;0;Nee;4;4;Cito;#LEEG!;;#LEEG!;#LEEG!;#LEEG!;cito;6;6;0;538,2;#LEEG!;cito;6;6;0;532,7;#LEEG!;37,000000000000000;15,0000000000000000;35583,333333333300;16,0269875000000000;0,0000000000000000;0,0000000000000000;#LEEG!;1,113;#LEEG!;#LEEG!;#LEEG!;-0,219;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;5,333;5,333;100,000;0,447;0,447;#LEEG!;#LEEG!;#LEEG!;;;535,8318135;#LEEG!
20141001;20150918;05KZ;00;C.B.S. De Kiel;7849PC;DE KIEL;109;Coevorden;Drenthe;Bo;Protestants-Christelijk;41052;4;0;4;.;0;.;0;.;0;.;0;Nee;4;4;Cito;#LEEG!;;#LEEG!;#LEEG!;#LEEG!;cito;5;5;0;533,4;#LEEG!;cito;6;6;0;534,6;#LEEG!;#LEEG!;#LEEG!;32605,555555555600;25,8751167567568000;18,4210526315789000;0,0000000000000000;0,0000000000000000;-0,012;#LEEG!;#LEEG!;#LEEG!;0,232;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;5,000;5,000;100,000;0,110;0,110;#LEEG!;#LEEG!;#LEEG!;;;534,464381;#LEEG!
